,order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
25335,33111795,79815,GE,59240,PAID,1,3.32,DeliveredStatus
25336,33536777,74614,AR,55115,PAID,1,5.62,DeliveredStatus
25337,32164085,80010,AR,13486,PAID,4,3.1,CanceledStatus
25338,32092317,73478,ES,39022,PAID,3,36.05,DeliveredStatus
25339,32993565,77104,MA,55899,PAID,1,10.16,DeliveredStatus
25340,33158944,78850,ES,5566,PAID,1,6.0,DeliveredStatus
25341,33352535,73928,CL,30330,PAID,4,0.11,DeliveredStatus
25342,32858600,76332,ES,45477,PAID,1,13.0,DeliveredStatus
25343,33441783,49305,CL,17327,PAID,1,0.08,DeliveredStatus
25344,32850566,74261,ES,16216,PAID,3,3.55,DeliveredStatus
25345,32550973,33670,PE,52248,PAID,2,3.86,DeliveredStatus
25346,33541572,76763,AR,27739,PAID,1,4.54,DeliveredStatus
25347,33554119,75693,PE,11694,PAID,1,2.69,DeliveredStatus
25348,32083695,71648,ES,32498,PAID,3,10.9,DeliveredStatus
25349,32502361,75930,AR,56001,PAID,1,2.32,DeliveredStatus
25350,32718679,70417,ES,30140,PAID,7,17.95,DeliveredStatus
25351,33404135,56086,TR,61987,PAID,1,1.55,DeliveredStatus
25352,33499787,62209,AR,59964,PAID,2,2.16,CanceledStatus
25353,32385922,61916,TR,62026,PAID,2,3.19,DeliveredStatus
25354,32364596,46926,ES,22008,PAID,2,19.9,DeliveredStatus
25355,32424395,48125,PE,59016,PAID,1,14.1,DeliveredStatus
25356,32146652,72970,AR,56008,PAID,4,2.95,DeliveredStatus
25357,32613083,79950,FR,11321,PAID,1,4.9,DeliveredStatus
25358,33091792,65538,UA,49768,PAID,2,11.89,DeliveredStatus
25359,32906775,36423,EG,65935,PAID,2,5.24,DeliveredStatus
25360,33471220,50318,PE,45233,PAID,3,24.73,DeliveredStatus
25361,32932112,50543,PT,66893,PAID,3,3.69,DeliveredStatus
25362,32920140,47656,ES,21469,PAID,4,11.35,DeliveredStatus
25363,32300866,80604,ES,28592,PAID,5,19.95,DeliveredStatus
25364,33044270,36764,UA,46445,PAID,1,10.28,DeliveredStatus
25365,33044618,36192,ES,20111,PAID,6,12.77,DeliveredStatus
25366,32682509,59719,IT,10706,PAID,4,7.31,DeliveredStatus
25367,33174646,79480,ES,28712,PAID,2,7.5,DeliveredStatus
25368,33281176,72495,UA,50832,PAID,3,5.8,DeliveredStatus
25369,32150143,74541,AR,70579,PAID,3,11.84,DeliveredStatus
25370,33533012,72887,AR,63118,PAID,1,1.3,DeliveredStatus
25371,33395901,48130,UA,59905,PAID,2,3.49,DeliveredStatus
25372,33440906,63286,MA,55899,PAID,2,4.9,DeliveredStatus
25373,32503423,76421,AR,61656,PAID,2,13.47,DeliveredStatus
25374,32825207,69378,RO,72538,PAID,2,2.52,DeliveredStatus
25375,32467732,63003,AR,58203,NOT_PAID,1,4.19,DeliveredStatus
25376,33314100,79893,UA,68220,PAID,1,12.31,CanceledStatus
25377,32323347,68922,EC,67169,PAID,3,11.9,DeliveredStatus
25378,32895189,80007,AR,17504,PAID,4,15.94,CanceledStatus
25379,33298545,69739,PT,71799,PAID,13,16.35,DeliveredStatus
25380,32179726,79143,CR,58171,PAID,2,4.64,DeliveredStatus
25381,32173133,77000,EC,70083,PAID,1,12.74,DeliveredStatus
25382,32265640,59217,AR,50181,PAID,1,4.86,DeliveredStatus
25383,32063559,40613,CR,48284,PAID,2,8.84,DeliveredStatus
25384,33194391,70431,PA,18746,PAID,2,14.05,DeliveredStatus
25385,33381176,1605,AR,64140,PAID,2,9.94,DeliveredStatus
25386,32650774,33937,IT,4392,PAID,3,6.4,CanceledStatus
25387,32322759,75853,AR,62499,PAID,1,4.86,DeliveredStatus
25388,32561122,61331,MA,32166,PAID,6,31.76,CanceledStatus
25389,32704943,73563,RO,72551,PAID,8,8.08,DeliveredStatus
25390,33054003,52166,TR,44196,PAID,3,5.71,DeliveredStatus
25391,33022271,74778,AR,14455,PAID,3,4.29,DeliveredStatus
25392,32020787,47129,ES,29446,PAID,7,11.41,DeliveredStatus
25393,32728437,80081,EG,46759,PAID,1,1.52,DeliveredStatus
25394,32867891,64571,AR,61389,PAID,2,3.52,DeliveredStatus
25395,33363347,71212,PA,18480,PAID,2,6.5,DeliveredStatus
25396,32701047,54120,AR,33487,PAID,1,4.88,CanceledStatus
25397,32439240,51165,PE,29369,PAID,2,18.09,DeliveredStatus
25398,32604782,73651,ES,28675,PAID,2,6.75,DeliveredStatus
25399,32943408,45801,AR,62992,PAID,3,2.38,DeliveredStatus
25400,32103439,75514,MA,43121,PAID,4,16.19,DeliveredStatus
25401,32551655,41314,AR,32307,PAID,6,1.77,DeliveredStatus
25402,33107726,48486,PE,51492,PAID,1,26.67,CanceledStatus
25403,32333717,80466,AR,52668,PAID,1,4.75,DeliveredStatus
25404,32761617,77136,AR,57735,PAID,2,2.99,DeliveredStatus
25405,33224458,43559,UA,66046,PAID,5,10.02,DeliveredStatus
25406,33484021,52477,PE,44514,PAID,1,4.03,DeliveredStatus
25407,32629353,74821,AR,63445,PAID,2,6.42,DeliveredStatus
25408,32342280,77598,PE,11358,PAID,7,39.93,DeliveredStatus
25409,32329226,78607,AR,62826,PAID,1,6.52,DeliveredStatus
25410,32019109,49751,UA,68534,PAID,1,9.73,DeliveredStatus
25411,32685013,46677,AR,33386,PAID,2,8.43,CanceledStatus
25412,32149545,74299,AR,68003,PAID,2,5.2,DeliveredStatus
25413,32848292,73632,FR,4093,PAID,7,37.9,DeliveredStatus
25414,33037020,84247,CL,17327,PAID,3,0.21,DeliveredStatus
25415,32530008,40188,IT,1463,PAID,6,24.6,DeliveredStatus
25416,32143062,71175,AR,13370,PAID,3,14.3,DeliveredStatus
25417,33037038,84204,AR,27752,PAID,2,5.15,DeliveredStatus
25418,32580186,48303,PE,58766,PAID,1,11.46,DeliveredStatus
25419,32123420,82790,EG,73739,PAID,3,10.88,DeliveredStatus
25420,33469235,49959,PE,11361,PAID,4,18.9,DeliveredStatus
25421,33339271,60398,PE,59009,PAID,1,16.12,DeliveredStatus
25422,33529763,71172,AR,57878,PAID,1,16.42,CanceledStatus
25423,32510656,79656,AR,55171,PAID,3,12.1,DeliveredStatus
25424,32315020,71964,AR,61081,PAID,2,10.82,DeliveredStatus
25425,32701260,72201,UA,55808,PAID,1,4.28,DeliveredStatus
25426,32362199,49027,UA,59223,PAID,6,15.72,DeliveredStatus
25427,32732877,77679,IT,10369,PAID,8,46.5,DeliveredStatus
25428,32744042,81524,ES,14790,PAID,3,9.5,DeliveredStatus
25429,32281646,72898,ES,28671,PAID,2,7.6,DeliveredStatus
25430,32198279,48315,ES,20133,PAID,4,12.92,DeliveredStatus
25431,32553126,63821,TR,28723,PAID,1,3.77,DeliveredStatus
25432,33452866,67644,IT,2524,PAID,1,5.0,DeliveredStatus
25433,32803385,61549,TR,62018,PAID,2,3.56,DeliveredStatus
25434,32047035,66084,TR,61696,PAID,1,3.12,DeliveredStatus
25435,33187044,74553,AR,63134,PAID,2,2.76,DeliveredStatus
25436,32655130,41522,ES,1940,PAID,1,3.3,DeliveredStatus
25437,33382152,2676,AR,52672,PAID,3,8.43,DeliveredStatus
25438,32579247,55180,AR,58246,PAID,7,6.88,DeliveredStatus
25439,33229475,52783,TR,63536,PAID,2,4.91,DeliveredStatus
25440,32133658,67438,CL,30327,PAID,1,0.06,DeliveredStatus
25441,32263346,76751,RO,69742,PAID,2,10.32,DeliveredStatus
25442,32812413,45030,AR,61395,PAID,1,1.61,DeliveredStatus
25443,32540003,48851,ES,7773,PAID,7,12.28,DeliveredStatus
25444,32796815,50834,ES,68857,PAID,5,23.75,DeliveredStatus
25445,33234774,48718,ES,20111,PAID,6,14.96,DeliveredStatus
25446,32882847,72563,AR,59127,PAID,3,1.06,DeliveredStatus
25447,33210571,84910,AR,67383,PAID,1,4.88,DeliveredStatus
25448,33104845,45245,EC,51374,PAID,4,17.52,DeliveredStatus
25449,32304380,67343,CL,71435,PAID,1,0.09,CanceledStatus
25450,32642090,82726,AR,57884,PAID,4,10.51,CanceledStatus
25451,32957391,73982,TR,65966,PAID,3,4.89,DeliveredStatus
25452,33046590,40812,RO,70002,PAID,1,25.3,DeliveredStatus
25453,32411856,51586,AR,53524,PAID,1,6.18,DeliveredStatus
25454,32875378,85547,EG,27071,PAID,1,0.4,DeliveredStatus
25455,32688846,48670,AR,61096,PAID,4,19.3,DeliveredStatus
25456,33301160,73981,IT,10788,PAID,4,46.0,DeliveredStatus
25457,32239549,44953,PA,17811,PAID,3,36.92,DeliveredStatus
25458,33361025,70306,PE,13007,PAID,3,12.98,DeliveredStatus
25459,33107006,45951,PE,51820,PAID,2,5.39,DeliveredStatus
25460,32226928,39344,EC,51374,PAID,2,9.37,DeliveredStatus
25461,32917506,49532,UA,68225,PAID,2,8.07,DeliveredStatus
25462,32693351,43685,EC,36728,PAID,3,15.61,DeliveredStatus
25463,33240678,54798,EG,62750,PAID,2,6.49,DeliveredStatus
25464,32340568,83967,CL,17328,PAID,3,0.14,DeliveredStatus
25465,33504241,77402,ES,68859,PAID,2,17.75,DeliveredStatus
25466,32352111,37015,TR,49804,PAID,2,3.23,DeliveredStatus
25467,32731415,73674,ES,28675,PAID,2,6.5,DeliveredStatus
25468,32281970,76543,FR,11319,PAID,1,5.5,DeliveredStatus
25469,32907331,41315,TR,52699,PAID,1,2.61,DeliveredStatus
25470,33145844,61997,AR,40496,PAID,4,10.39,DeliveredStatus
25471,32345557,815,CL,30297,PAID,1,0.01,DeliveredStatus
25472,32726336,79556,UA,67010,PAID,2,13.09,DeliveredStatus
25473,32205408,54892,UA,50835,PAID,2,4.68,DeliveredStatus
25474,33387780,39674,TR,47544,PAID,1,0.75,DeliveredStatus
25475,32168624,81958,AR,14215,PAID,1,3.13,CanceledStatus
25476,32200567,49384,ES,10207,PAID,2,11.4,DeliveredStatus
25477,32328091,78145,AR,57886,PAID,5,14.91,DeliveredStatus
25478,33419393,57585,EG,40854,PAID,1,2.55,DeliveredStatus
25479,32686228,47355,AR,56008,PAID,2,4.77,CanceledStatus
25480,33263210,57854,ES,30118,PAID,6,10.4,DeliveredStatus
25481,32507633,67475,CR,72064,PAID,1,7.17,DeliveredStatus
25482,33530726,71757,AR,63528,PAID,6,6.18,CanceledStatus
25483,33513545,79327,ES,69024,PAID,1,20.5,DeliveredStatus
25484,33549060,80042,AR,13381,PAID,3,6.48,DeliveredStatus
25485,33316772,76796,ES,32488,PAID,3,18.9,DeliveredStatus
25486,33373033,75377,PA,65896,PAID,2,20.86,DeliveredStatus
25487,33050889,42437,ES,34825,PAID,1,7.47,DeliveredStatus
25488,32190237,46129,RO,60271,PAID,1,8.85,DeliveredStatus
25489,32505804,77457,AR,63148,PAID,3,1.13,DeliveredStatus
25490,32048531,63133,UA,69188,PAID,2,9.08,DeliveredStatus
25491,33053089,29985,AR,62801,PAID,6,4.81,DeliveredStatus
25492,32694417,72957,KE,57373,PAID,3,18.89,DeliveredStatus
25493,32692684,72180,TR,61684,PAID,2,4.59,DeliveredStatus
25494,32043424,57291,MA,53871,PAID,2,10.12,DeliveredStatus
25495,33481551,59293,AR,70402,PAID,1,4.75,DeliveredStatus
25496,32217939,63731,TR,57649,PAID,1,4.66,DeliveredStatus
25497,32810379,43941,AR,61427,PAID,3,2.64,DeliveredStatus
25498,33330764,65272,AR,32286,PAID,2,0.56,DeliveredStatus
25499,32407715,49950,AR,66571,PAID,2,6.4,DeliveredStatus
25500,32374114,57944,TR,61960,PAID,2,3.48,DeliveredStatus
25501,32155227,76576,AR,67899,PAID,1,12.29,CanceledStatus
25502,32712364,72435,ES,47255,PAID,4,7.9,DeliveredStatus
25503,33108103,46317,PA,65895,PAID,1,4.22,DeliveredStatus
25504,32679221,61415,UA,65934,PAID,5,21.51,DeliveredStatus
25505,33555640,76803,PE,28489,PAID,1,4.27,CanceledStatus
25506,32353570,36114,FR,11320,PAID,2,20.4,DeliveredStatus
25507,32650351,34983,IT,10695,PAID,2,17.17,DeliveredStatus
25508,33540444,76269,AR,16569,PAID,10,7.78,DeliveredStatus
25509,33092826,40750,PA,65896,PAID,1,2.81,DeliveredStatus
25510,32253404,49272,EC,61346,PAID,2,6.28,DeliveredStatus
25511,33198141,71917,EC,48812,PAID,1,7.99,DeliveredStatus
25512,33229806,53039,TR,58056,PAID,1,2.04,DeliveredStatus
25513,32216103,62896,TR,44637,PAID,2,3.52,DeliveredStatus
25514,33050214,45330,UA,72336,PAID,2,6.57,DeliveredStatus
25515,33459956,47971,PE,51821,PAID,2,13.98,DeliveredStatus
25516,33255203,43071,AR,56010,PAID,6,4.41,DeliveredStatus
25517,32843803,72387,ES,34799,PAID,9,15.3,DeliveredStatus
25518,32234618,64475,ES,29449,PAID,2,2.85,DeliveredStatus
25519,33296804,58491,AR,59628,PAID,5,2.87,DeliveredStatus
25520,32135219,67960,CL,30333,PAID,5,0.16,DeliveredStatus
25521,33022866,75151,AR,61389,PAID,1,0.51,CanceledStatus
25522,32927730,48042,ES,28712,PAID,3,16.5,DeliveredStatus
25523,33060949,48792,IT,22608,PAID,1,6.29,DeliveredStatus
25524,32217830,56473,ES,22022,PAID,2,11.3,DeliveredStatus
25525,32007350,36188,ES,67129,PAID,1,7.0,DeliveredStatus
25526,32653294,46257,TR,44251,PAID,1,2.3,DeliveredStatus
25527,33215360,2565,AR,38405,PAID,1,2.36,DeliveredStatus
25528,32222343,44281,AR,50181,PAID,5,14.36,DeliveredStatus
25529,33201511,80438,AR,60771,PAID,2,9.01,DeliveredStatus
25530,33241404,51468,FR,3703,PAID,4,20.55,DeliveredStatus
25531,32835619,66193,PT,11225,PAID,2,11.6,DeliveredStatus
25532,32360173,51018,TR,66920,PAID,1,5.07,DeliveredStatus
25533,33222682,36998,ES,15676,PAID,3,3.88,DeliveredStatus
25534,33325871,78574,FR,4095,PAID,2,17.2,DeliveredStatus
25535,33390542,38225,IT,6737,PAID,8,21.03,CanceledStatus
25536,32207648,52143,ES,19041,PAID,1,13.7,DeliveredStatus
25537,33086824,63415,UA,65934,PAID,3,10.98,DeliveredStatus
25538,32416962,67685,ES,4089,PAID,1,33.0,CanceledStatus
25539,32122173,82528,RO,72564,PAID,1,0.55,CanceledStatus
25540,33389436,39802,UA,61068,PAID,2,10.8,DeliveredStatus
25541,32260052,50866,EC,36749,PAID,1,9.67,DeliveredStatus
25542,33453954,75162,TR,62031,PAID,2,3.23,DeliveredStatus
25543,33074445,54584,MA,69753,PAID,3,6.94,DeliveredStatus
25544,32183602,37265,TR,62026,PAID,2,2.78,DeliveredStatus
25545,32093280,73659,ES,8512,PAID,3,2.79,DeliveredStatus
25546,32719002,70507,ES,15874,PAID,5,15.46,CanceledStatus
25547,32228884,69045,TR,43612,PAID,2,2.62,DeliveredStatus
25548,32008106,36183,ES,58636,PAID,8,21.68,DeliveredStatus
25549,32760886,76771,AR,59383,PAID,2,18.52,DeliveredStatus
25550,32173918,84660,AR,27739,PAID,2,5.36,CanceledStatus
25551,32087753,72535,ES,47925,PAID,4,30.3,CanceledStatus
25552,33060299,48459,ES,16206,PAID,4,7.5,DeliveredStatus
25553,33228794,52220,TR,52699,PAID,3,4.58,DeliveredStatus
25554,32301613,59235,PE,65905,PAID,3,22.63,CanceledStatus
25555,32783714,44857,UA,63837,PAID,6,11.33,DeliveredStatus
25556,32771368,75792,PE,28741,PAID,2,7.05,DeliveredStatus
25557,32769125,70589,GT,19858,PAID,1,8.25,DeliveredStatus
25558,32472628,63957,AR,33360,PAID,2,16.78,DeliveredStatus
25559,33463232,48717,PE,13190,PAID,1,37.64,DeliveredStatus
25560,32703059,69235,ES,49472,PAID,1,19.99,DeliveredStatus
25561,33451899,70958,UA,67607,PAID,5,24.47,DeliveredStatus
25562,32273276,60726,CL,30330,PAID,1,0.09,DeliveredStatus
25563,32271401,81917,TR,61987,PAID,3,4.62,DeliveredStatus
25564,32215018,58799,UA,50832,PAID,4,14.55,DeliveredStatus
25565,32171729,76208,PE,48322,PAID,2,9.31,DeliveredStatus
25566,32035145,50110,ES,28669,PAID,6,40.35,DeliveredStatus
25567,32188503,47374,TR,71906,PAID,2,5.56,DeliveredStatus
25568,32239040,69942,RO,70006,PAID,1,25.28,DeliveredStatus
25569,32054642,47790,AR,38626,PAID,1,3.69,DeliveredStatus
25570,32715325,73118,FR,3002,PAID,3,16.8,DeliveredStatus
25571,32307830,61330,PA,18746,PAID,1,7.48,DeliveredStatus
25572,32240323,66852,FR,10729,PAID,3,15.5,DeliveredStatus
25573,32532085,42886,ES,23439,PAID,10,15.65,DeliveredStatus
25574,32879182,69798,AR,17109,PAID,1,5.28,DeliveredStatus
25575,32035843,54107,ES,23441,PAID,3,14.32,DeliveredStatus
25576,32317172,65972,PE,46847,PAID,1,5.46,DeliveredStatus
25577,32272696,74940,ES,21546,PAID,2,13.5,DeliveredStatus
25578,33209320,84140,AR,63429,PAID,1,4.45,DeliveredStatus
25579,32100706,60632,AR,28286,PAID,1,6.25,DeliveredStatus
25580,32975103,72575,FR,4138,PAID,5,38.0,DeliveredStatus
25581,33228492,44747,IT,9677,PAID,11,22.68,DeliveredStatus
25582,33225744,48931,TR,35517,PAID,1,5.73,DeliveredStatus
25583,33463029,70298,MA,32552,PAID,1,5.91,DeliveredStatus
25584,33236829,53173,UA,66046,PAID,4,12.21,DeliveredStatus
25585,32306067,67893,CL,61872,PAID,1,0.08,DeliveredStatus
25586,32421877,65508,PT,9226,PAID,1,6.0,DeliveredStatus
25587,32482289,66368,CL,17008,PAID,5,0.27,DeliveredStatus
25588,32431970,49782,PE,11103,PAID,4,41.12,DeliveredStatus
25589,33066780,51448,ES,49067,PAID,3,15.3,DeliveredStatus
25590,33191704,76546,AR,52669,PAID,1,5.3,DeliveredStatus
25591,32074660,44183,GT,19890,PAID,1,7.3,DeliveredStatus
25592,33225343,52043,GE,69041,PAID,3,3.16,DeliveredStatus
25593,32656768,43392,IT,9052,PAID,6,18.32,DeliveredStatus
25594,33292114,50231,PA,18480,PAID,2,5.25,DeliveredStatus
25595,33420377,39946,CL,48268,PAID,3,0.05,DeliveredStatus
25596,32100871,75061,ES,20112,PAID,8,11.58,DeliveredStatus
25597,32628411,74336,AR,62993,PAID,3,2.46,DeliveredStatus
25598,32316133,72626,AR,61405,PAID,4,1.24,DeliveredStatus
25599,32377782,37531,AR,55324,PAID,1,17.22,DeliveredStatus
25600,32379272,52437,ES,51146,PAID,2,10.89,DeliveredStatus
25601,33263750,47319,AR,53320,PAID,4,3.03,DeliveredStatus
25602,32693522,61762,PT,21355,PAID,1,6.6,DeliveredStatus
25603,33427379,42815,CL,48227,PAID,6,0.07,DeliveredStatus
25604,32890236,77141,AR,63908,PAID,2,12.31,DeliveredStatus
25605,32007792,37079,UA,70750,PAID,3,6.01,DeliveredStatus
25606,33380013,79717,PE,47402,PAID,1,10.21,CanceledStatus
25607,32556258,58557,ES,47180,PAID,4,11.9,DeliveredStatus
25608,33189771,75766,AR,60412,PAID,4,3.82,DeliveredStatus
25609,32655193,48810,TR,62032,PAID,4,6.73,DeliveredStatus
25610,32144476,71889,AR,62826,PAID,6,12.06,DeliveredStatus
25611,32473102,72181,AR,14455,PAID,9,19.32,DeliveredStatus
25612,32412622,69862,RO,31921,PAID,2,27.39,DeliveredStatus
25613,33461088,48236,PE,52008,PAID,3,8.87,DeliveredStatus
25614,32382910,39306,CL,48227,PAID,7,0.17,DeliveredStatus
25615,32711757,75736,RO,72551,PAID,5,10.34,DeliveredStatus
25616,33484489,52549,PE,29373,PAID,2,18.28,DeliveredStatus
25617,32419072,46727,EC,48778,PAID,3,31.65,CanceledStatus
25618,32012018,43684,UA,48577,PAID,5,11.2,DeliveredStatus
25619,32549606,40021,AR,21664,PAID,1,8.98,DeliveredStatus
25620,33406720,46253,ES,28712,PAID,4,22.25,DeliveredStatus
25621,33379497,79285,PA,65896,PAID,1,0.89,CanceledStatus
25622,32387008,62314,TR,71564,PAID,3,4.95,DeliveredStatus
25623,32281652,76498,ES,27733,PAID,2,25.2,DeliveredStatus
25624,32332014,72519,EC,61332,PAID,1,3.96,DeliveredStatus
25625,32164034,79992,AR,14455,PAID,5,11.84,DeliveredStatus
25626,33095264,70530,TR,50338,PAID,1,5.23,DeliveredStatus
25627,33189797,75776,AR,53181,PAID,1,8.48,DeliveredStatus
25628,32149238,74164,AR,34565,PAID,1,5.39,DeliveredStatus
25629,33375606,76720,EC,36790,PAID,1,3.56,DeliveredStatus
25630,32233446,49535,AR,64521,PAID,1,3.53,DeliveredStatus
25631,33357868,76270,AR,42871,PAID,1,7.56,DeliveredStatus
25632,32426380,55788,AR,67383,PAID,1,5.08,CanceledStatus
25633,33037800,77764,PE,51834,PAID,3,10.2,DeliveredStatus
25634,33502552,55472,EC,32171,PAID,1,29.36,DeliveredStatus
25635,32585497,78931,TR,68179,PAID,2,5.08,CanceledStatus
25636,32858615,76458,ES,1589,PAID,3,19.54,DeliveredStatus
25637,32222754,58889,MA,53849,PAID,3,2.88,DeliveredStatus
25638,32186419,37020,IT,8576,PAID,2,4.09,DeliveredStatus
25639,32525363,34522,TR,67702,PAID,2,2.91,CanceledStatus
25640,32260758,51012,PE,65880,PAID,1,2.13,DeliveredStatus
25641,33443347,64314,ES,18749,PAID,4,11.4,DeliveredStatus
25642,33225453,44958,UA,61356,PAID,1,5.74,DeliveredStatus
25643,32819895,63328,ES,34800,PAID,10,16.67,DeliveredStatus
25644,32915509,44528,MA,34507,PAID,3,6.74,DeliveredStatus
25645,32368224,55794,TR,37508,PAID,1,5.69,DeliveredStatus
25646,32206638,51876,ES,21468,PAID,6,8.88,CanceledStatus
25647,33426885,64245,TR,67930,PAID,2,2.49,DeliveredStatus
25648,32945200,61131,ES,51415,PAID,1,3.6,DeliveredStatus
25649,32248648,73254,UA,68161,PAID,3,17.99,DeliveredStatus
25650,33401357,47747,ES,45479,PAID,3,12.76,DeliveredStatus
25651,32751838,64365,PA,65896,NOT_PAID,2,1.67,DeliveredStatus
25652,33076431,62617,TR,47274,PAID,1,5.23,DeliveredStatus
25653,33538707,68280,PE,46853,PAID,1,6.32,DeliveredStatus
25654,32147318,34381,ES,8227,PAID,1,1.05,DeliveredStatus
25655,32879983,81163,ES,28675,PAID,1,2.5,DeliveredStatus
25656,33205023,81940,AR,61651,PAID,1,8.69,DeliveredStatus
25657,32144198,71774,AR,56360,PAID,7,2.66,DeliveredStatus
25658,33175602,83438,ES,69025,PAID,1,4.5,DeliveredStatus
25659,32939018,43482,AR,45849,PAID,1,4.08,DeliveredStatus
25660,32694045,51194,AR,57686,PAID,3,10.2,CanceledStatus
25661,32692002,46644,DO,48016,PAID,2,3.54,DeliveredStatus
25662,32136984,82882,FR,11316,PAID,2,24.4,DeliveredStatus
25663,33535158,66690,PE,11388,PAID,1,7.53,DeliveredStatus
25664,32754528,73112,AR,59619,PAID,7,42.92,DeliveredStatus
25665,33124164,72205,ES,46266,PAID,2,15.3,DeliveredStatus
25666,32637053,72235,PE,44520,PAID,4,6.75,DeliveredStatus
25667,32697708,74344,TR,71315,PAID,1,7.38,DeliveredStatus
25668,33050869,46013,UA,74587,PAID,1,7.58,DeliveredStatus
25669,32730739,77150,MA,33552,PAID,1,2.58,DeliveredStatus
25670,32142148,81495,PT,71798,PAID,2,4.98,CanceledStatus
25671,32626222,73097,AR,56328,PAID,1,15.27,CanceledStatus
25672,32532429,45810,ES,23443,PAID,9,15.48,DeliveredStatus
25673,32468091,81076,EG,44032,PAID,4,7.33,DeliveredStatus
25674,33430110,58509,ES,8227,PAID,12,27.09,CanceledStatus
25675,33361322,77622,AR,61421,PAID,7,5.9,DeliveredStatus
25676,33025842,76908,AR,62597,PAID,1,3.86,CanceledStatus
25677,32415543,74441,TR,48456,PAID,2,3.27,CanceledStatus
25678,33442434,71123,TR,74792,PAID,1,5.89,DeliveredStatus
25679,32975950,51199,EC,32115,PAID,2,6.03,DeliveredStatus
25680,33085186,59117,ES,49068,PAID,3,11.8,DeliveredStatus
25681,32864793,74412,ES,30119,PAID,4,4.47,DeliveredStatus
25682,32760286,69265,EC,68266,PAID,3,7.06,DeliveredStatus
25683,33108751,68121,IT,10012,PAID,4,33.0,DeliveredStatus
25684,32100479,74994,ES,27585,PAID,1,8.6,DeliveredStatus
25685,33098020,68011,EG,71179,PAID,3,5.71,CanceledStatus
25686,33431580,37533,EC,36695,PAID,1,5.3,DeliveredStatus
25687,32917142,52862,TR,61978,PAID,1,1.55,DeliveredStatus
25688,33271106,43569,PE,69197,PAID,1,6.72,DeliveredStatus
25689,32319908,67367,EC,54040,PAID,5,30.7,DeliveredStatus
25690,33443979,42985,EC,70080,PAID,5,9.39,DeliveredStatus
25691,32023653,55811,TR,44196,PAID,1,3.11,CanceledStatus
25692,32527909,40461,UA,58037,PAID,3,8.37,DeliveredStatus
25693,32302153,59417,PE,59013,PAID,1,9.58,DeliveredStatus
25694,33353505,67215,PE,68007,PAID,4,18.94,DeliveredStatus
25695,33100856,65493,ES,225,PAID,2,8.8,DeliveredStatus
25696,32106351,74590,ES,28669,PAID,5,26.2,DeliveredStatus
25697,32346347,80707,PE,13178,PAID,2,6.63,CanceledStatus
25698,33277218,67532,FR,3704,PAID,1,4.1,DeliveredStatus
25699,32497665,73674,CL,28403,PAID,2,0.16,DeliveredStatus
25700,33057364,47009,ES,20111,PAID,4,8.83,DeliveredStatus
25701,32810435,61967,UA,67084,PAID,2,5.07,DeliveredStatus
25702,32189574,45200,UA,63633,PAID,1,5.07,DeliveredStatus
25703,33327435,53704,GT,23487,PAID,2,5.77,DeliveredStatus
25704,33361090,77532,CL,9854,PAID,1,0.1,DeliveredStatus
25705,33160810,75660,ES,28669,PAID,2,15.1,DeliveredStatus
25706,32960651,71634,EG,54118,PAID,2,2.65,DeliveredStatus
25707,33100102,72424,TR,64690,PAID,1,11.27,DeliveredStatus
25708,32252273,56185,CL,55842,PAID,2,0.14,DeliveredStatus
25709,32859097,72856,ES,29451,PAID,2,15.4,DeliveredStatus
25710,32888466,76115,AR,51497,PAID,2,6.6,DeliveredStatus
25711,32223341,66368,TR,69355,PAID,1,8.02,DeliveredStatus
25712,33254065,35305,EC,51364,PAID,2,6.54,DeliveredStatus
25713,32896409,69946,GT,19725,PAID,1,8.6,DeliveredStatus
25714,33441962,49356,AR,61405,PAID,2,0.6,DeliveredStatus
25715,32392712,64787,TR,34891,PAID,6,6.87,DeliveredStatus
25716,33441190,67008,UA,64520,PAID,2,8.54,DeliveredStatus
25717,32639053,69924,CR,27605,PAID,1,5.67,CanceledStatus
25718,32225040,45596,AR,16169,PAID,2,5.12,DeliveredStatus
25719,33522411,67578,AR,55217,PAID,1,2.59,DeliveredStatus
25720,33402348,48164,ES,22022,PAID,3,9.0,DeliveredStatus
25721,32206264,37225,AR,59450,PAID,8,10.43,DeliveredStatus
25722,33419054,61062,TR,33283,PAID,3,1.68,DeliveredStatus
25723,33321099,77608,ES,49071,PAID,2,14.0,DeliveredStatus
25724,32377879,51961,ES,203,PAID,1,4.3,DeliveredStatus
25725,32939801,58290,ES,21465,PAID,1,2.49,DeliveredStatus
25726,33527531,69875,AR,38626,PAID,3,11.23,DeliveredStatus
25727,33046152,40199,UA,67189,PAID,2,3.71,DeliveredStatus
25728,32607676,74535,ES,28675,PAID,3,8.45,DeliveredStatus
25729,32974726,72483,ES,5690,PAID,9,13.27,DeliveredStatus
25730,32587328,72375,ES,10208,PAID,10,36.5,DeliveredStatus
25731,32838549,56384,AR,35505,PAID,1,3.3,DeliveredStatus
25732,32240993,67156,ES,5333,PAID,10,11.3,DeliveredStatus
25733,32673558,61514,TR,63854,PAID,3,4.59,DeliveredStatus
25734,32206184,51598,ES,20114,PAID,4,3.97,DeliveredStatus
